[Train] Starting training for 200 epochs
[Train] Train samples: 90303, Test samples: 10000
[Epoch: 57/200, iter: 160854], Lr: 0.000200, Train Noise Loss: 0.017383, Test Force MAE: 0.0417, Test Error: [0.0631 0.0749 0.0376 0.0295 0.0258 0.0192], Test Error(span): [0.379 0.449 0.451 0.012 0.01  0.002], Time: 635.2min
[Epoch: 58/200, iter: 163676], Lr: 0.000200, Train Noise Loss: 0.017192, Test Force MAE: 0.0427, Test Error: [0.0636 0.0745 0.045  0.0289 0.0263 0.018 ], Test Error(span): [0.382 0.447 0.54  0.012 0.011 0.002], Time: 646.4min
[Epoch: 59/200, iter: 166498], Lr: 0.000200, Train Noise Loss: 0.017413, Test Force MAE: 0.0417, Test Error: [0.0642 0.0723 0.0417 0.028  0.0257 0.0185], Test Error(span): [0.385 0.434 0.501 0.011 0.01  0.002], Time: 657.8min
[Epoch: 60/200, iter: 169320], Lr: 0.000200, Train Noise Loss: 0.017496, Test Force MAE: 0.0434, Test Error: [0.0646 0.0771 0.04   0.0319 0.0285 0.0186], Test Error(span): [0.387 0.462 0.48  0.013 0.011 0.002], Time: 669.1min
[Epoch: 61/200, iter: 172142], Lr: 0.000200, Train Noise Loss: 0.017750, Test Force MAE: 0.0424, Test Error: [0.0619 0.0739 0.0436 0.0305 0.0261 0.0182], Test Error(span): [0.372 0.444 0.523 0.012 0.01  0.002], Time: 680.4min
[Epoch: 62/200, iter: 174964], Lr: 0.000200, Train Noise Loss: 0.017189, Test Force MAE: 0.0428, Test Error: [0.065  0.0754 0.0381 0.0319 0.0277 0.0187], Test Error(span): [0.39  0.452 0.457 0.013 0.011 0.002], Time: 691.6min
[Epoch: 63/200, iter: 177786], Lr: 0.000200, Train Noise Loss: 0.016910, Test Force MAE: 0.0420, Test Error: [0.0634 0.0744 0.0413 0.0289 0.0261 0.018 ], Test Error(span): [0.381 0.446 0.495 0.012 0.01  0.002], Time: 703.0min
[Epoch: 64/200, iter: 180608], Lr: 0.000200, Train Noise Loss: 0.017360, Test Force MAE: 0.0422, Test Error: [0.0658 0.0727 0.0368 0.0287 0.0296 0.0198], Test Error(span): [0.395 0.436 0.441 0.011 0.012 0.002], Time: 714.4min
[Epoch: 65/200, iter: 183430], Lr: 0.000200, Train Noise Loss: 0.017179, Test Force MAE: 0.0435, Test Error: [0.0664 0.0753 0.0438 0.0291 0.028  0.0183], Test Error(span): [0.398 0.452 0.526 0.012 0.011 0.002], Time: 725.8min
[Epoch: 66/200, iter: 186252], Lr: 0.000200, Train Noise Loss: 0.017024, Test Force MAE: 0.0406, Test Error: [0.0633 0.0719 0.0364 0.0283 0.0256 0.0181], Test Error(span): [0.38  0.431 0.436 0.011 0.01  0.002], Time: 737.2min ******
[Epoch: 67/200, iter: 189074], Lr: 0.000200, Train Noise Loss: 0.017289, Test Force MAE: 0.0412, Test Error: [0.0616 0.0728 0.0409 0.0296 0.0251 0.0173], Test Error(span): [0.369 0.437 0.49  0.012 0.01  0.002], Time: 748.5min
[Epoch: 68/200, iter: 191896], Lr: 0.000200, Train Noise Loss: 0.017250, Test Force MAE: 0.0410, Test Error: [0.0625 0.0738 0.0378 0.0286 0.026  0.0174], Test Error(span): [0.375 0.443 0.454 0.011 0.01  0.002], Time: 759.7min
[Epoch: 69/200, iter: 194718], Lr: 0.000200, Train Noise Loss: 0.016841, Test Force MAE: 0.0421, Test Error: [0.062  0.0753 0.0366 0.0299 0.0284 0.0205], Test Error(span): [0.372 0.452 0.44  0.012 0.011 0.002], Time: 770.9min
[Epoch: 70/200, iter: 197540], Lr: 0.000200, Train Noise Loss: 0.017193, Test Force MAE: 0.0414, Test Error: [0.0623 0.0734 0.0399 0.0287 0.0253 0.0188], Test Error(span): [0.374 0.44  0.479 0.011 0.01  0.002], Time: 782.2min
[Epoch: 71/200, iter: 200362], Lr: 0.000200, Train Noise Loss: 0.017486, Test Force MAE: 0.0419, Test Error: [0.0655 0.0752 0.0363 0.0296 0.027  0.0175], Test Error(span): [0.393 0.451 0.436 0.012 0.011 0.002], Time: 793.3min
[Epoch: 72/200, iter: 203184], Lr: 0.000200, Train Noise Loss: 0.017442, Test Force MAE: 0.0417, Test Error: [0.0624 0.0735 0.0398 0.0294 0.026  0.0192], Test Error(span): [0.374 0.441 0.478 0.012 0.01  0.002], Time: 804.7min
[Epoch: 73/200, iter: 206006], Lr: 0.000200, Train Noise Loss: 0.017174, Test Force MAE: 0.0435, Test Error: [0.0669 0.0759 0.0401 0.0298 0.0297 0.0185], Test Error(span): [0.401 0.455 0.481 0.012 0.012 0.002], Time: 816.1min
[Epoch: 74/200, iter: 208828], Lr: 0.000200, Train Noise Loss: 0.016752, Test Force MAE: 0.0404, Test Error: [0.0641 0.0726 0.035  0.0284 0.0252 0.0174], Test Error(span): [0.385 0.436 0.42  0.011 0.01  0.002], Time: 827.5min ******
[Epoch: 75/200, iter: 211650], Lr: 0.000200, Train Noise Loss: 0.017390, Test Force MAE: 0.0440, Test Error: [0.0726 0.0731 0.0435 0.0294 0.0276 0.0176], Test Error(span): [0.436 0.439 0.522 0.012 0.011 0.002], Time: 838.8min
[Epoch: 76/200, iter: 214472], Lr: 0.000200, Train Noise Loss: 0.016436, Test Force MAE: 0.0404, Test Error: [0.061  0.0721 0.0378 0.0284 0.0247 0.0181], Test Error(span): [0.366 0.433 0.453 0.011 0.01  0.002], Time: 850.3min ******
[Epoch: 77/200, iter: 217294], Lr: 0.000200, Train Noise Loss: 0.017767, Test Force MAE: 0.0412, Test Error: [0.0642 0.0741 0.0363 0.0284 0.0271 0.0172], Test Error(span): [0.385 0.445 0.436 0.011 0.011 0.002], Time: 861.7min
[Epoch: 78/200, iter: 220116], Lr: 0.000200, Train Noise Loss: 0.016535, Test Force MAE: 0.0405, Test Error: [0.0617 0.0728 0.0374 0.0282 0.0249 0.0179], Test Error(span): [0.37  0.437 0.448 0.011 0.01  0.002], Time: 873.1min
[Epoch: 79/200, iter: 222938], Lr: 0.000200, Train Noise Loss: 0.016516, Test Force MAE: 0.0429, Test Error: [0.0662 0.0754 0.0397 0.0307 0.0275 0.0178], Test Error(span): [0.397 0.453 0.477 0.012 0.011 0.002], Time: 884.6min
